cartridge,bullet_diameter,bullet_brand,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,coal
243_win,0.243,hornady,v_max,87.0,vihtavuori_n140,112,36.3,2897,2.689
243_win,0.243,hornady,v_max,87.0,vihtavuori_n150,124,36.6,2884,2.689
243_win,0.243,hornady,v_max,87.0,vihtavuori_n550,129,40.7,3048,2.689
243_win,0.243,hornady,v_max,87.0,vihtavuori_n555,144,44.4,3087,2.689
243_win,0.243,hornady,v_max,87.0,vihtavuori_n160,143,44.4,2979,2.689
243_win,0.243,hornady,v_max,87.0,vihtavuori_n560,147,47.1,3048,2.689
243_win,0.243,lapua,hp,77.0,vihtavuori_n135,102,30.7,2805,2.638
243_win,0.243,lapua,hp,77.0,vihtavuori_n140,112,34.4,2897,2.638
243_win,0.243,lapua,hp,77.0,vihtavuori_n150,124,34.6,2890,2.638
243_win,0.243,lapua,hp,77.0,vihtavuori_n550,129,39.7,3012,2.638
243_win,0.243,lapua,naturalis,90.0,vihtavuori_n540,117,34.9,2756,2.638
243_win,0.243,lapua,naturalis,90.0,vihtavuori_n150,124,31.2,2621,2.638
243_win,0.243,lapua,naturalis,90.0,vihtavuori_n550,129,37.7,2776,2.638
243_win,0.243,lapua,naturalis,90.0,vihtavuori_n160,143,37.5,2700,2.638
243_win,0.243,lapua,scenar,90.0,vihtavuori_n540,117,35.0,2822,2.689
243_win,0.243,lapua,scenar,90.0,vihtavuori_n150,124,32.1,2680,2.689
243_win,0.243,lapua,scenar,90.0,vihtavuori_n550,129,38.0,2838,2.689
243_win,0.243,lapua,scenar,90.0,vihtavuori_n160,143,38.9,2779,2.689
243_win,0.243,lapua,scenar,105.0,vihtavuori_n150,124,30.1,2392,2.689
243_win,0.243,lapua,scenar,105.0,vihtavuori_n550,129,36.1,2566,2.689
243_win,0.243,lapua,scenar,105.0,vihtavuori_n160,143,37.5,2513,2.689
243_win,0.243,lapua,scenar,105.0,vihtavuori_n165,153,40.4,2569,2.689
243_win,0.243,lapua,hp,77.0,vihtavuori_n135,102,35.8,3176,2.638
243_win,0.243,lapua,hp,77.0,vihtavuori_n140,112,39.2,3255,2.638
243_win,0.243,lapua,hp,77.0,vihtavuori_n150,124,39.8,3264,2.638
243_win,0.243,lapua,hp,77.0,vihtavuori_n550,129,43.2,3386,2.638
243_win,0.243,lapua,naturalis,90.0,vihtavuori_n540,117,39.0,3100,2.638
243_win,0.243,lapua,naturalis,90.0,vihtavuori_n150,124,36.9,2963,2.638
243_win,0.243,lapua,naturalis,90.0,vihtavuori_n550,129,42.0,3123,2.638
243_win,0.243,lapua,naturalis,90.0,vihtavuori_n160,143,44.0,3091,2.638
243_win,0.243,lapua,scenar,90.0,vihtavuori_n540,117,39.2,3156,2.689
243_win,0.243,lapua,scenar,90.0,vihtavuori_n150,124,37.7,2999,2.689
243_win,0.243,lapua,scenar,90.0,vihtavuori_n550,129,41.4,3173,2.689
243_win,0.243,lapua,scenar,90.0,vihtavuori_n160,143,43.7,3123,2.689
243_win,0.243,lapua,scenar,105.0,vihtavuori_n150,124,35.0,2694,2.689
243_win,0.243,lapua,scenar,105.0,vihtavuori_n550,129,40.0,2920,2.689
243_win,0.243,lapua,scenar,105.0,vihtavuori_n160,143,41.7,2851,2.689
243_win,0.243,lapua,scenar,105.0,vihtavuori_n165,153,46.3,2933,2.689
243_win,0.243,norma,fmj,95.0,vihtavuori_n550,129,34.7,2549,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n555,144,36.4,2582,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n160,143,34.7,2461,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n165,153,41.4,2582,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n560,147,40.0,2549,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n550,129,39.5,2848,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n555,144,42.4,2900,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n160,143,40.9,2769,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n165,153,45.2,2844,2.508
243_win,0.243,norma,fmj,95.0,vihtavuori_n560,147,44.0,2841,2.508
243_win,0.243,nosler,partition,85.0,vihtavuori_n540,117,33.5,2822,2.677
243_win,0.243,nosler,partition,85.0,vihtavuori_n150,124,29.3,2628,2.677
243_win,0.243,nosler,partition,85.0,vihtavuori_n550,129,36.4,2841,2.677
243_win,0.243,nosler,partition,85.0,vihtavuori_n160,143,37.3,2776,2.677
243_win,0.243,nosler,partition,85.0,vihtavuori_n540,117,38.6,3186,2.677
243_win,0.243,nosler,partition,85.0,vihtavuori_n150,124,35.2,3025,2.677
243_win,0.243,nosler,partition,85.0,vihtavuori_n550,129,41.8,3205,2.677
243_win,0.243,nosler,partition,85.0,vihtavuori_n160,143,43.8,3179,2.677
243_win,0.243,sierra,blitz_king,70.0,vihtavuori_n135,102,33.5,2940,2.681
243_win,0.243,sierra,blitz_king,70.0,vihtavuori_n140,112,36.6,2995,2.681
243_win,0.243,sierra,blitz_king,70.0,vihtavuori_n550,129,42.6,3071,2.681
243_win,0.243,sierra,fmj,90.0,vihtavuori_n540,117,33.5,2762,2.689
243_win,0.243,sierra,fmj,90.0,vihtavuori_n150,124,30.6,2641,2.689
243_win,0.243,sierra,fmj,90.0,vihtavuori_n550,129,35.6,2782,2.689
243_win,0.243,sierra,fmj,90.0,vihtavuori_n160,143,37.2,2743,2.689
243_win,0.243,sierra,blitz_king,70.0,vihtavuori_n135,102,38.4,3241,2.681
243_win,0.243,sierra,blitz_king,70.0,vihtavuori_n140,112,41.7,3310,2.681
243_win,0.243,sierra,blitz_king,70.0,vihtavuori_n550,129,45.7,3402,2.681
243_win,0.243,sierra,fmj,90.0,vihtavuori_n540,117,38.4,3104,2.689
243_win,0.243,sierra,fmj,90.0,vihtavuori_n150,124,35.5,2959,2.689
243_win,0.243,sierra,fmj,90.0,vihtavuori_n550,129,40.6,3123,2.689
243_win,0.243,sierra,fmj,90.0,vihtavuori_n160,143,42.6,3087,2.689
243_win,0.243,speer,grand_slam,100.0,vihtavuori_n540,117,30.4,2526,2.689
243_win,0.243,speer,grand_slam,100.0,vihtavuori_n150,124,28.7,2369,2.689
243_win,0.243,speer,grand_slam,100.0,vihtavuori_n550,129,34.1,2582,2.689
243_win,0.243,speer,grand_slam,100.0,vihtavuori_n160,143,34.4,2523,2.689
243_win,0.243,speer,grand_slam,100.0,vihtavuori_n540,117,36.0,2881,2.689
243_win,0.243,speer,grand_slam,100.0,vihtavuori_n150,124,34.4,2753,2.689
243_win,0.243,speer,grand_slam,100.0,vihtavuori_n550,129,38.3,2904,2.689
243_win,0.243,speer,grand_slam,100.0,vihtavuori_n160,143,39.8,2864,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n550,129,33.5,2585,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n555,144,34.0,2579,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n160,143,27.9,2343,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n165,153,34.0,2520,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n560,147,38.0,2546,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n550,129,38.3,2884,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n555,144,42.0,2936,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n160,143,35.0,2687,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n165,153,43.2,2854,2.689
243_win,0.243,swift,scirocco_ii,90.0,vihtavuori_n560,147,43.4,2884,2.689
260_rem,0.264,berger,hpbt,130.0,alliant_reloder_17,134,42.5,2950,
260_rem,0.264,berger,vld,140.0,hodgdon_h4350,133,42.0,2700,2.850
260_rem,0.264,berger,,130.0,alliant_reloder_17,134,44.5,3050,2.390
260_rem,0.264,berger,vld,130.0,alliant_reloder_17,134,43.5,3072,2.940
260_rem,0.264,berger,vld,130.0,hodgdon_h4350,133,44.5,2890,
260_rem,0.264,berger,vld,140.0,hodgdon_h4350,133,41.7,2835,
260_rem,0.264,berger,vld,130.0,alliant_reloder_17,134,45.0,3120,2.990
260_rem,0.264,berger,vld,140.0,hodgdon_h4350,133,43.0,2865,
260_rem,0.264,berger,vld,130.0,hodgdon_h4350,133,43.5,2950,
260_rem,0.264,berger,vld,140.0,hodgdon_h4350,133,41.5,2690,
260_rem,0.264,hornady,a_max,140.0,hodgdon_h4350,133,43.5,2810,
260_rem,0.264,hornady,sp,129.0,vihtavuori_n165,153,46.6,2750,
260_rem,0.264,hornady,sst,129.0,alliant_reloder_19,140,45.2,2703,
260_rem,0.264,hornady,a_max,140.0,vihtavuori_n165,153,43.5,2582,
260_rem,0.264,hornady,a_max,123.0,hodgdon_h4831,146,48.0,3000,2.850
260_rem,0.264,hornady,a_max,123.0,hodgdon_varget,113,39.3,2930,2.850
260_rem,0.264,hornady,a_max,123.0,alliant_reloder_17,134,44.0,3030,2.850
260_rem,0.264,hornady,a_max,140.0,imr_7828sc,154,47.0,2780,
260_rem,0.264,lapua,hpbt,123.0,hodgdon_h4350,133,43.5,2975,
260_rem,0.264,lapua,scenar,139.0,hodgdon_h4350,133,42.0,2820,2.845
260_rem,0.264,norma,diamond,130.0,hodgdon_hybrid_100v,137,44.0,2900,
260_rem,0.264,norma,golden,130.0,alliant_reloder_17,134,43.5,2969,2.865
260_rem,0.264,nosler,bt,120.0,hodgdon_h380,122,41.5,2675,2.790
260_rem,0.264,nosler,ballistic_tip,120.0,alliant_reloder_19,140,46.3,3040,2.875
260_rem,0.264,sierra,match_king,142.0,vihtavuori_n165,153,44.5,2620,
300_blk,0.308,berger,fb_target,115.0,hodgdon_trail_boss,22,4.5,965,2.050
300_blk,0.308,berger,fb_target,115.0,hodgdon_trail_boss,22,5.5,1062,2.050
300_blk,0.308,berrys,spire_point,200.0,imr_4198,79,11.5,890,2.200
300_blk,0.308,berrys,spire_point,220.0,hodgdon_h110,66,9.0,940,2.300
300_blk,0.308,berrys,spire_point,220.0,hodgdon_h110,66,9.5,1000,2.300
300_blk,0.308,berrys,spire_point,220.0,hodgdon_h110,66,10.0,1060,2.300
300_blk,0.308,hornady,v_max,110.0,hodgdon_trail_boss,22,4.9,1023,2.050
300_blk,0.308,hornady,v_max,110.0,hodgdon_trail_boss,22,6.2,1040,2.050
300_blk,0.308,hornady,interbond,150.0,hodgdon_trail_boss,22,6.0,871,2.235
300_blk,0.308,hornady,sub_x,190.0,imr_4198,79,11.4,1032,2.050
300_blk,0.308,hornady,sub_x,190.0,hodgdon_cfe_blk,74,12.3,1062,2.050
300_blk,0.308,hornady,sub_x,190.0,hodgdon_h4198,80,11.5,1059,2.050
300_blk,0.308,hornady,sub_x,190.0,imr_4227,69,10.4,1056,2.050
300_blk,0.308,hornady,sub_x,190.0,hodgdon_h110,66,9.6,1067,2.050
300_blk,0.308,lapua,hpce_otce,100.0,vihtavuori_n105,59,10.3,1867,1.831
300_blk,0.308,lapua,hpce_otce,100.0,vihtavuori_n110,64,14.4,2077,1.831
300_blk,0.308,lapua,fmj,123.0,vihtavuori_n105,59,10.3,1575,1.976
300_blk,0.308,lapua,fmj,123.0,vihtavuori_n110,64,14.5,1857,1.976
300_blk,0.308,lapua,lock_base,150.0,vihtavuori_n120,81,9.3,1040,2.244
300_blk,0.308,lapua,scenar_l,155.0,vihtavuori_n120,81,9.6,1037,2.244
300_blk,0.308,lapua,scenar,167.0,vihtavuori_n120,81,9.4,1027,2.244
300_blk,0.308,lapua,scenar,185.0,vihtavuori_n120,81,10.2,1043,2.244
300_blk,0.308,lapua,fmjbt,200.0,vihtavuori_n110,64,8.3,1047,2.244
300_blk,0.308,lapua,fmjbt,200.0,vihtavuori_n120,81,10.2,1037,2.244
300_blk,0.308,lapua,hpce_otce,100.0,vihtavuori_n105,59,13.0,2110,1.831
300_blk,0.308,lapua,hpce_otce,100.0,vihtavuori_n110,64,17.0,2257,1.831
300_blk,0.308,lapua,fmj,123.0,vihtavuori_n105,59,11.9,1775,1.976
300_blk,0.308,lapua,fmj,123.0,vihtavuori_n110,64,15.9,1991,1.976
300_blk,0.308,lapua,lock_base,150.0,vihtavuori_n120,81,19.6,2018,2.244
300_blk,0.308,lapua,scenar_l,155.0,vihtavuori_n120,81,18.4,1929,2.244
300_blk,0.308,lapua,scenar,167.0,vihtavuori_n120,81,18.1,1841,2.244
300_blk,0.308,lapua,scenar,185.0,vihtavuori_n120,81,16.8,1713,2.244
300_blk,0.308,lapua,fmjbt,200.0,vihtavuori_n110,64,12.2,1430,2.244
300_blk,0.308,lapua,fmjbt,200.0,vihtavuori_n120,81,15.7,1506,2.244
300_blk,0.308,nosler,bt,125.0,hodgdon_trail_boss,22,6.1,1060,2.060
300_blk,0.308,nosler,hpbt,140.0,hodgdon_trail_boss,22,6.0,929,2.055
300_blk,0.308,nosler,accubond,125.0,vihtavuori_n105,59,10.2,1699,2.024
300_blk,0.308,nosler,accubond,125.0,vihtavuori_n110,64,13.7,1903,2.024
300_blk,0.308,nosler,accubond,125.0,vihtavuori_n105,59,11.9,1893,2.024
300_blk,0.308,nosler,accubond,125.0,vihtavuori_n110,64,15.3,2024,2.024
300_blk,0.308,sierra,varmint_hp,135.0,hodgdon_trail_boss,22,6.4,869,2.055
300_blk,0.308,sierra,match_king,125.0,vihtavuori_n105,59,10.2,1742,2.209
300_blk,0.308,sierra,match_king,125.0,vihtavuori_n110,64,14.2,1864,2.209
300_blk,0.308,sierra,match_king,125.0,vihtavuori_n105,59,11.7,1811,2.209
300_blk,0.308,sierra,match_king,125.0,vihtavuori_n110,64,15.7,2011,2.209
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,16.4,1948,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,16.6,1960,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,16.8,1978,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,17.0,2015,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,17.2,2018,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,17.4,2032,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,17.6,2030,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,17.8,2005,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,18.0,2000,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,18.2,2005,
300_blk,0.308,speer,tnt,125.0,accurate_4100,61,18.4,2025,
300_blk,0.308,speer,hp,130.0,hodgdon_trail_boss,22,6.4,967,2.005
300_blk,0.308,berrys,spire_point,200.0,ramshot_enforcer,58,7.0,710,2.200
300_blk,0.308,berrys,spire_point,200.0,ramshot_enforcer,58,7.5,877,2.200
300_blk,0.308,berrys,spire_point,200.0,hodgdon_lil_gun,65,8.5,1015,2.200
300_blk,0.308,berrys,spire_point,200.0,hodgdon_lil_gun,65,9.0,1080,2.200
300_blk,0.308,berrys,spire_point,200.0,alliant_reloder_7,77,11.0,904,2.200
300_blk,0.308,berrys,spire_point,200.0,alliant_reloder_7,77,11.5,945,2.200
300_blk,0.308,berrys,spire_point,200.0,hodgdon_cfe_blk,74,11.5,925,2.200
300_blk,0.308,berrys,spire_point,200.0,hodgdon_cfe_blk,74,12.0,905,2.200
300_blk,0.308,berrys,spire_point,200.0,imr_4198,79,11.0,823,2.200
308_win,0.308,lapua,als,57.0,vihtavuori_n110,64,27.5,3481,2.638
308_win,0.308,lapua,g589_ot,100.0,vihtavuori_n120,81,33.6,2890,2.638
308_win,0.308,lapua,g589_ot,100.0,vihtavuori_n130,84,37.8,2986,2.638
308_win,0.308,lapua,g589_ot,100.0,vihtavuori_n133,89,41.7,3097,2.638
308_win,0.308,lapua,g589_ot,100.0,vihtavuori_n135,102,43.2,3123,2.638
308_win,0.308,lapua,g589_ot,100.0,vihtavuori_n540,117,47.4,3114,2.638
308_win,0.308,lapua,hpce_otce,100.0,vihtavuori_n110,64,20.4,2333,2.638
308_win,0.308,lapua,hpce_otce,100.0,vihtavuori_n120,81,30.6,2663,2.638
308_win,0.308,lapua,hpce_otce,100.0,vihtavuori_n130,84,33.7,2794,2.638
308_win,0.308,lapua,hpce_otce,100.0,vihtavuori_n133,89,40.6,3012,2.638
308_win,0.308,lapua,hpce_otce,100.0,vihtavuori_n530,100,41.4,3002,2.638
308_win,0.308,lapua,hpce_otce,100.0,vihtavuori_n135,102,38.1,2837,2.638
308_win,0.308,barnes,tsx_fb,110.0,vihtavuori_n130,84,38.0,2887,2.697
308_win,0.308,barnes,tsx_fb,110.0,vihtavuori_n133,89,41.7,2986,2.697
308_win,0.308,barnes,tsx_fb,110.0,vihtavuori_n530,100,43.5,2995,2.697
308_win,0.308,barnes,tsx_fb,110.0,vihtavuori_n135,102,43.2,2999,2.697
308_win,0.308,fox,classic_hunter,110.0,vihtavuori_n133,89,37.0,2838,2.697
308_win,0.308,fox,classic_hunter,110.0,vihtavuori_n135,102,39.7,2897,2.697
308_win,0.308,fox,classic_hunter,110.0,vihtavuori_n140,112,46.3,3035,2.697
308_win,0.308,hornady,cx,110.0,vihtavuori_n130,84,38.3,2864,2.795
308_win,0.308,hornady,cx,110.0,vihtavuori_n133,89,42.4,2969,2.795
308_win,0.308,hornady,cx,110.0,vihtavuori_n135,102,44.0,3002,2.795
308_win,0.308,hornady,cx,110.0,vihtavuori_n540,117,47.1,2999,2.795
308_win,0.308,hornady,gmx,110.0,vihtavuori_n130,84,37.0,2848,2.795
308_win,0.308,hornady,gmx,110.0,vihtavuori_n133,89,40.6,2897,2.795
308_win,0.308,hornady,gmx,110.0,vihtavuori_n530,100,41.1,2890,2.795
308_win,0.308,hornady,gmx,110.0,vihtavuori_n135,102,42.3,2930,2.795
308_win,0.308,hornady,gmx,110.0,vihtavuori_n540,117,45.8,2930,2.795
308_win,0.308,hornady,v_max,110.0,vihtavuori_n130,84,37.2,2871,2.697
308_win,0.308,hornady,v_max,110.0,vihtavuori_n133,89,40.6,2943,2.697
308_win,0.308,hornady,v_max,110.0,vihtavuori_n530,100,42.1,2969,2.697
308_win,0.308,hornady,v_max,110.0,vihtavuori_n135,102,42.6,3002,2.697
308_win,0.308,hornady,v_max,110.0,vihtavuori_n140,112,46.0,2992,2.697
308_win,0.308,nosler,varmageddon,110.0,vihtavuori_n120,81,34.9,2848,2.598
308_win,0.308,nosler,varmageddon,110.0,vihtavuori_n130,84,38.6,2920,2.598
308_win,0.308,nosler,varmageddon,110.0,vihtavuori_n133,89,42.4,2995,2.598
308_win,0.308,sierra,hp_varminter,110.0,vihtavuori_n130,84,39.4,2930,2.600
308_win,0.308,sierra,hp_varminter,110.0,vihtavuori_n133,89,42.4,3002,2.600
308_win,0.308,sierra,hp_varminter,110.0,vihtavuori_n135,102,44.0,3018,2.600
308_win,0.308,sierra,hp_varminter,110.0,vihtavuori_n140,112,46.3,2946,2.600
308_win,0.308,lehigh,controlled_chaos_copper,115.0,vihtavuori_n130,84,38.6,2854,2.756
308_win,0.308,lehigh,controlled_chaos_copper,115.0,vihtavuori_n133,89,41.7,2920,2.756
308_win,0.308,lehigh,controlled_chaos_copper,115.0,vihtavuori_n135,102,44.0,2959,2.756
308_win,0.308,lehigh,controlled_chaos_copper,115.0,vihtavuori_n140,112,46.9,2946,2.756
308_win,0.308,sierra,hp_varminter,115.0,vihtavuori_n130,84,38.6,2861,2.736
308_win,0.308,sierra,hp_varminter,115.0,vihtavuori_n133,89,41.7,2904,2.736
308_win,0.308,sierra,hp_varminter,115.0,vihtavuori_n135,102,43.2,2953,2.736
308_win,0.308,sierra,hp_varminter,115.0,vihtavuori_n140,112,46.3,2953,2.736
308_win,0.308,sako,blade_633a,120.0,vihtavuori_n133,89,39.5,2720,2.795
308_win,0.308,sako,blade_633a,120.0,vihtavuori_n530,100,40.9,2762,2.795
308_win,0.308,sako,blade_633a,120.0,vihtavuori_n135,102,41.7,2769,2.795
308_win,0.308,sako,blade_633a,120.0,vihtavuori_n140,112,44.8,2792,2.795
308_win,0.308,sako,blade_633a,120.0,vihtavuori_n540,117,45.5,2825,2.795
308_win,0.308,sako,blade_633a,120.0,vihtavuori_n150,124,44.8,2785,2.795
308_win,0.308,lapua,fmj,123.0,vihtavuori_n120,81,32.1,2664,2.634
308_win,0.308,lapua,fmj,123.0,vihtavuori_n130,84,34.9,2566,2.634
308_win,0.308,lapua,fmj,123.0,vihtavuori_n133,89,40.4,2815,2.634
308_win,0.308,lapua,fmj,123.0,vihtavuori_n530,100,40.0,2789,2.634
308_win,0.308,lapua,fmj,123.0,vihtavuori_n135,102,42.0,2723,2.634
308_win,0.308,hornady,ecx,125.0,vihtavuori_n133,89,33.2,2579,2.728
308_win,0.308,hornady,ecx,125.0,vihtavuori_n135,102,34.7,2582,2.728
308_win,0.308,hornady,ecx,125.0,vihtavuori_n140,112,42.4,2740,2.728
308_win,0.308,hornady,ecx,125.0,vihtavuori_n540,117,43.2,2759,2.728
308_win,0.308,hornady,ecx,125.0,vihtavuori_n150,124,42.7,2753,2.728
308_win,0.308,hornady,sst,125.0,vihtavuori_n130,84,37.0,2720,2.728
308_win,0.308,hornady,sst,125.0,vihtavuori_n133,89,40.1,2789,2.728
308_win,0.308,hornady,sst,125.0,vihtavuori_n135,102,42.4,2812,2.728
308_win,0.308,hornady,sst,125.0,vihtavuori_n140,112,45.5,2828,2.728
308_win,0.308,hornady,sst,125.0,vihtavuori_n540,117,45.5,2795,2.728
308_win,0.308,lehigh,controlled_chaos,125.0,vihtavuori_n133,89,33.5,2507,2.756
308_win,0.308,lehigh,controlled_chaos,125.0,vihtavuori_n135,102,36.0,2592,2.756
308_win,0.308,lehigh,controlled_chaos,125.0,vihtavuori_n140,112,39.2,2612,2.756
308_win,0.308,lehigh,controlled_chaos,125.0,vihtavuori_n540,117,42.4,2726,2.756
308_win,0.308,lehigh,controlled_chaos,125.0,vihtavuori_n150,124,39.4,2651,2.756
308_win,0.308,nosler,accubond,125.0,vihtavuori_n130,84,36.7,2717,2.748
308_win,0.308,nosler,accubond,125.0,vihtavuori_n133,89,40.4,2812,2.748
308_win,0.308,nosler,accubond,125.0,vihtavuori_n135,102,42.4,2835,2.748
308_win,0.308,nosler,accubond,125.0,vihtavuori_n140,112,44.8,2825,2.748
308_win,0.308,nosler,accubond,125.0,vihtavuori_n540,117,45.8,2858,2.748
308_win,0.308,nosler,ballistic_tip,125.0,vihtavuori_n130,84,37.0,2684,2.756
308_win,0.308,nosler,ballistic_tip,125.0,vihtavuori_n133,89,40.1,2721,2.756
308_win,0.308,nosler,ballistic_tip,125.0,vihtavuori_n135,102,41.6,2732,2.756
308_win,0.308,nosler,ballistic_tip,125.0,vihtavuori_n140,112,44.1,2739,2.756
308_win,0.308,sierra,tmk,125.0,vihtavuori_n130,84,35.2,2664,2.795
308_win,0.308,sierra,tmk,125.0,vihtavuori_n133,89,39.7,2756,2.795
308_win,0.308,sierra,tmk,125.0,vihtavuori_n530,100,38.7,2733,2.795
308_win,0.308,sierra,tmk,125.0,vihtavuori_n135,102,40.4,2759,2.795
308_win,0.308,sierra,tmk,125.0,vihtavuori_n140,112,43.2,2743,2.795
308_win,0.308,speer,tnt_hp,125.0,vihtavuori_n133,89,41.2,2851,2.638
308_win,0.308,speer,tnt_hp,125.0,vihtavuori_n135,102,42.9,2884,2.638
308_win,0.308,speer,tnt_hp,125.0,vihtavuori_n140,112,44.0,2871,2.638
308_win,0.308,speer,tnt_hp,125.0,vihtavuori_n540,117,45.8,2867,2.638
308_win,0.308,speer,tnt_hp,125.0,vihtavuori_n150,124,46.3,2917,2.638
308_win,0.308,infitech,target_line,130.0,vihtavuori_n135,102,40.1,2759,2.799
308_win,0.308,infitech,target_line,130.0,vihtavuori_n140,112,43.8,2795,2.799
308_win,0.308,infitech,target_line,130.0,vihtavuori_n540,117,44.0,2815,2.799
308_win,0.308,sako,blade_636a,130.0,vihtavuori_n133,89,38.9,2680,2.800
308_win,0.308,sako,blade_636a,130.0,vihtavuori_n135,102,40.6,2717,2.800
308_win,0.308,sako,blade_636a,130.0,vihtavuori_n140,112,43.8,2733,2.800
308_win,0.308,barnes,tsx_bt,130.0,vihtavuori_n130,84,35.3,2615,2.783
308_win,0.308,barnes,tsx_bt,130.0,vihtavuori_n133,89,38.6,2697,2.783
308_win,0.308,barnes,tsx_bt,130.0,vihtavuori_n530,100,40.4,2723,2.783
308_win,0.308,barnes,tsx_bt,130.0,vihtavuori_n135,102,40.1,2720,2.783
308_win,0.308,barnes,tsx_bt,130.0,vihtavuori_n140,112,43.4,2740,2.783
308_win,0.308,sierra,hp_varminter,135.0,vihtavuori_n130,84,34.7,2572,2.650
308_win,0.308,sierra,hp_varminter,135.0,vihtavuori_n133,89,40.4,2717,2.650
308_win,0.308,sierra,hp_varminter,135.0,vihtavuori_n135,102,42.0,2746,2.650
308_win,0.308,sierra,hp_varminter,135.0,vihtavuori_n140,112,44.8,2772,2.650
308_win,0.308,brenneke,basic_nature,139.0,vihtavuori_n130,84,34.0,2356,2.626
308_win,0.308,brenneke,basic_nature,139.0,vihtavuori_n133,89,36.0,2405,2.626
308_win,0.308,brenneke,basic_nature,139.0,vihtavuori_n135,102,38.6,2490,2.626
308_win,0.308,brenneke,basic_nature,139.0,vihtavuori_n140,112,42.4,2536,2.626
308_win,0.308,brenneke,basic_nature,139.0,vihtavuori_n540,117,41.7,2592,2.626
308_win,0.308,brenneke,basic_nature,139.0,vihtavuori_n150,124,42.4,2556,2.626
308_win,0.308,brenneke,basic_nature,139.0,vihtavuori_n550,129,45.8,2589,2.626
308_win,0.308,infitech,target_line,140.0,vihtavuori_n135,102,38.6,2618,2.799
308_win,0.308,infitech,target_line,140.0,vihtavuori_n140,112,43.2,2703,2.799
308_win,0.308,infitech,target_line,140.0,vihtavuori_n540,117,43.2,2733,2.799
308_win,0.308,los,hunting_tactic,140.0,vihtavuori_n135,102,39.4,2664,2.776
308_win,0.308,los,hunting_tactic,140.0,vihtavuori_n140,112,41.7,2654,2.776
308_win,0.308,los,hunting_tactic,140.0,vihtavuori_n540,117,42.0,2677,2.776
308_win,0.308,npb,hunting_expandable,140.0,vihtavuori_n135,102,35.5,2428,2.697
308_win,0.308,npb,hunting_expandable,140.0,vihtavuori_n140,112,38.7,2457,2.697
308_win,0.308,npb,hunting_expandable,140.0,vihtavuori_n540,117,41.4,2572,2.697
308_win,0.308,npb,hunting_expandable,140.0,vihtavuori_n150,124,39.4,2480,2.697
308_win,0.308,npb,hunting_expandable,140.0,vihtavuori_n550,129,44.0,2556,2.697
308_win,0.308,brenneke,tug_nature,147.0,vihtavuori_n133,89,34.7,2388,2.618
308_win,0.308,brenneke,tug_nature,147.0,vihtavuori_n135,102,35.8,2388,2.618
308_win,0.308,brenneke,tug_nature,147.0,vihtavuori_n140,112,39.0,2425,2.618
308_win,0.308,brenneke,tug_nature,147.0,vihtavuori_n540,117,40.4,2477,2.618
308_win,0.308,brenneke,tug_nature,147.0,vihtavuori_n150,124,40.1,2457,2.618
308_win,0.308,brenneke,tug_nature,147.0,vihtavuori_n550,129,43.2,2474,2.618
308_win,0.308,campro,spitzer_bt_fmj,147.0,vihtavuori_n130,84,34.3,2484,2.783
308_win,0.308,campro,spitzer_bt_fmj,147.0,vihtavuori_n133,89,37.8,2536,2.783
308_win,0.308,campro,spitzer_bt_fmj,147.0,vihtavuori_n135,102,39.8,2575,2.783
308_win,0.308,campro,spitzer_bt_fmj,147.0,vihtavuori_n140,112,42.4,2618,2.783
308_win,0.308,campro,spitzer_bt_fmj,147.0,vihtavuori_n540,117,43.5,2661,2.783
308_win,0.308,barnes,mpg_fb,150.0,vihtavuori_n130,84,35.5,2398,2.795
