cartridge,bullet_diameter,bullet_brand,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,coal
260_rem,0.264,speer,sp,120,vihtavuori_n550,129,40.7,2741,2.795
260_rem,0.264,hornady,sp,129,vihtavuori_n165,153,46.6,2750,
260_rem,0.264,speer,sp,120,vihtavuori_n160,143,43.2,2750,2.795
270_win,0.277,remington,sp,130,vihtavuori_n160,143,51.5,2779,3.228
270_win,0.277,remington,sp,130,vihtavuori_n560,147,56.2,2873,3.228
270_win,0.277,remington,sp,130,vihtavuori_n160,143,58,3083,3.228
270_win,0.277,remington,sp,130,vihtavuori_n560,147,61.3,3132,3.228
308_win,0.308,speer,spbt,165,vihtavuori_n133,89,36.8,2345,2.795
308_win,0.308,speer,spbt,165,vihtavuori_n135,102,38.3,2376,2.795
308_win,0.308,speer,spbt,165,vihtavuori_n140,112,40.1,2390,2.795
308_win,0.308,sierra,spbt,150,vihtavuori_n133,89,35,2391,2.756
308_win,0.308,speer,spbt,165,vihtavuori_n150,124,41,2411,2.795
308_win,0.308,speer,spbt,165,vihtavuori_n550,129,44.1,2495,2.795
308_win,0.308,sierra,spbt,150,vihtavuori_n135,102,39.5,2505,2.756
308_win,0.308,sierra,spbt,150,vihtavuori_n140,112,41.8,2516,2.756
308_win,0.308,sierra,spbt,150,vihtavuori_n150,124,43.6,2545,2.756
308_win,0.308,speer,spbt,165,vihtavuori_n133,89,41.9,2653,2.795
308_win,0.308,speer,spbt,165,vihtavuori_n135,102,44.1,2703,2.795
308_win,0.308,speer,spbt,165,vihtavuori_n140,112,46.3,2750,2.795
308_win,0.308,speer,spbt,165,vihtavuori_n150,124,47.9,2761,2.795
270_win,0.277,speer,spbt,130,vihtavuori_n165,153,54.6,2787,3.268
308_win,0.308,speer,spbt,165,vihtavuori_n550,129,49.3,2789,2.795
308_win,0.308,sierra,spbt,150,vihtavuori_n140,112,47.1,2815,2.756
308_win,0.308,sierra,spbt,150,vihtavuori_n133,89,44.1,2831,2.756
308_win,0.308,sierra,spbt,150,vihtavuori_n135,102,45.7,2857,2.756
308_win,0.308,sierra,spbt,150,vihtavuori_n150,124,49.9,2880,2.756
270_win,0.277,speer,spbt,130,vihtavuori_n165,153,62,3089,3.268
300_blk,0.308,berrys,spire_point,200,ramshot_enforcer,58,7,710,2.2
300_blk,0.308,berrys,spire_point,200,imr_4198,79,11,823,2.2
300_blk,0.308,berrys,spire_point,200,ramshot_enforcer,58,7.5,877,2.2
300_blk,0.308,berrys,spire_point,200,imr_4198,79,11.5,890,2.2
300_blk,0.308,berrys,spire_point,200,alliant_reloder_7,77,11,904,2.2
300_blk,0.308,berrys,spire_point,200,hodgdon_cfe_blk,74,12,905,2.2
300_blk,0.308,berrys,spire_point,200,hodgdon_cfe_blk,74,11.5,925,2.2
300_blk,0.308,berrys,spire_point,220,hodgdon_h110,66,9,940,2.3
300_blk,0.308,berrys,spire_point,200,alliant_reloder_7,77,11.5,945,2.2
300_blk,0.308,berrys,spire_point,220,hodgdon_h110,66,9.5,1000,2.3
300_blk,0.308,berrys,spire_point,200,hodgdon_lil_gun,65,8.5,1015,2.2
300_blk,0.308,berrys,spire_point,220,hodgdon_h110,66,10,1060,2.3
300_blk,0.308,berrys,spire_point,200,hodgdon_lil_gun,65,9,1080,2.2
223_rem,0.225,speer,spire_point,40,vihtavuori_n120,81,19,3159,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n130,84,22.5,3386,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n133,89,23.8,3402,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n133,89,25.9,3625,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n120,81,23,3668,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n130,84,25.5,3763,2.075
270_win,0.277,speer,Spitzer,100,vihtavuori_n150,124,44.5,2945,3.15
223_rem,0.225,speer,spitzer,45,vihtavuori_n120,81,19.3,3061,2.126
223_rem,0.225,sierra,spitzer,50,vihtavuori_n130,84,21.6,3087,2.248
270_win,0.277,speer,Spitzer,100,vihtavuori_n160,143,58.6,3127,3.15
223_rem,0.225,sierra,spitzer,50,vihtavuori_n133,89,22.7,3133,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n540,117,26.2,3153,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n135,102,23.9,3156,2.248
270_win,0.277,speer,Spitzer,100,vihtavuori_n165,153,61.7,3170,3.15
223_rem,0.225,sierra,spitzer,50,vihtavuori_n140,112,26.2,3179,2.248
223_rem,0.225,speer,spitzer,45,vihtavuori_n133,89,23.3,3238,2.126
223_rem,0.225,speer,spitzer,45,vihtavuori_n130,84,22.2,3251,2.126
223_rem,0.225,sierra,spitzer,50,vihtavuori_n140,112,27,3264,2.248
270_win,0.277,speer,Spitzer,100,vihtavuori_n150,124,52.8,3273,3.15
223_rem,0.225,speer,spitzer,45,vihtavuori_n135,102,25.3,3314,2.126
223_rem,0.225,sierra,spitzer,50,vihtavuori_n130,84,23.8,3369,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n135,102,25.9,3379,2.248
223_rem,0.225,speer,spitzer,45,vihtavuori_n135,102,25.9,3392,2.126
223_rem,0.225,sierra,spitzer,50,vihtavuori_n133,89,25.5,3425,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n540,117,28.5,3442,2.248
270_win,0.277,speer,Spitzer,100,vihtavuori_n160,143,65.8,3468,3.15
270_win,0.277,speer,Spitzer,100,vihtavuori_n165,153,69.9,3509,3.15
223_rem,0.225,speer,spitzer,45,vihtavuori_n120,81,22.8,3517,2.126
223_rem,0.225,speer,spitzer,45,vihtavuori_n133,89,25.9,3579,2.126
223_rem,0.225,speer,spitzer,45,vihtavuori_n130,84,25,3583,2.126
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n130,84,34.3,2484,2.783
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n133,89,37.8,2536,2.783
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n135,102,39.8,2575,2.783
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n140,112,42.4,2618,2.783
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n540,117,43.5,2661,2.783
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n130,84,37.7,2684,2.783
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n133,89,18.5,2690,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n135,102,19.3,2700,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n130,84,18.5,2703,2.244
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n133,89,41.4,2746,2.783
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n140,112,23.9,2792,2.244
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n135,102,43.7,2799,2.783
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n140,112,46.6,2835,2.783
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n540,117,24.7,2861,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n120,81,18.7,2881,2.244
308_win,0.308,campro,spitzer_bt_fmj,147,vihtavuori_n540,117,47.7,2887,2.783
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n130,84,21.1,2969,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n133,89,22.4,2982,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n130,84,21.6,2992,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n140,112,26.2,3031,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n133,89,23.3,3058,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n135,102,23.9,3071,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n135,102,24.2,3091,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n120,81,20.7,3130,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n540,117,27.3,3173,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n130,84,23.6,3245,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n135,102,25.9,3271,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n133,89,25.5,3314,2.244
308_win,0.308,hornady,sst,165,vihtavuori_n130,84,32.4,2293,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n133,89,34.3,2300,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n135,102,36,2343,2.776
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n140,112,32.4,2375,2.67
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n150,124,31.6,2375,2.67
308_win,0.308,hornady,sst,165,vihtavuori_n140,112,38.9,2398,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n150,124,39.2,2421,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n130,84,34.7,2444,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n550,129,42,2451,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n540,117,40.1,2467,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n133,89,37.2,2497,2.776
308_win,0.308,hornady,sst,150,vihtavuori_n133,89,37,2500,2.732
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n540,117,34,2500,2.67
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n160,143,39.4,2500,2.67
308_win,0.308,hornady,sst,150,vihtavuori_n140,112,40.9,2516,2.732
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n550,129,36.3,2520,2.67
308_win,0.308,hornady,sst,150,vihtavuori_n530,100,38,2533,2.732
308_win,0.308,hornady,sst,165,vihtavuori_n135,102,38.7,2533,2.776
308_win,0.308,hornady,sst,150,vihtavuori_n135,102,39,2539,2.732
308_win,0.308,hornady,sst,150,vihtavuori_n150,124,41.7,2552,2.732
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n555,144,40.1,2569,2.67
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n560,147,42.4,2572,2.67
308_win,0.308,hornady,sst,150,vihtavuori_n540,117,41.8,2585,2.732
308_win,0.308,hornady,sst,165,vihtavuori_n140,112,42.4,2595,2.776
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n150,124,35.8,2598,2.67
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n140,112,36.4,2608,2.67
308_win,0.308,hornady,sst,165,vihtavuori_n150,124,42.7,2631,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n540,117,43.5,2680,2.776
308_win,0.308,hornady,sst,165,vihtavuori_n550,129,46,2687,2.776
308_win,0.308,hornady,sst,150,vihtavuori_n133,89,39.8,2690,2.732
260_rem,0.264,hornady,sst,129,alliant_reloder_19,140,45.2,2703,
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n540,117,37,2717,2.67
308_win,0.308,hornady,sst,125,vihtavuori_n130,84,37,2720,2.728
308_win,0.308,hornady,sst,150,vihtavuori_n135,102,41.2,2726,2.732
308_win,0.308,hornady,sst,150,vihtavuori_n530,100,40.7,2743,2.732
308_win,0.308,hornady,sst,150,vihtavuori_n140,112,44.1,2749,2.732
308_win,0.308,hornady,sst,150,vihtavuori_n150,124,44.9,2753,2.732
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n160,143,44.3,2759,2.67
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n550,129,40.3,2782,2.67
308_win,0.308,hornady,sst,125,vihtavuori_n133,89,40.1,2789,2.728
308_win,0.308,hornady,sst,125,vihtavuori_n540,117,45.5,2795,2.728
308_win,0.308,hornady,sst,125,vihtavuori_n135,102,42.4,2812,2.728
308_win,0.308,hornady,sst,150,vihtavuori_n540,117,45.1,2818,2.732
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n555,144,44.4,2825,2.67
308_win,0.308,hornady,sst,125,vihtavuori_n140,112,45.5,2828,2.728
6_5_creedmoor,0.264,hornady,sst,129,vihtavuori_n560,147,46.6,2831,2.67
308_win,0.308,hornady,sst,125,vihtavuori_n130,84,40,2936,2.728
308_win,0.308,hornady,sst,125,vihtavuori_n133,89,43.1,2999,2.728
308_win,0.308,hornady,sst,125,vihtavuori_n135,102,46.1,3041,2.728
308_win,0.308,hornady,sst,125,vihtavuori_n140,112,49.1,3054,2.728
308_win,0.308,hornady,sst,125,vihtavuori_n540,117,49.5,3074,2.728
300_blk,0.308,hornady,sub_x,190,imr_4198,79,11.4,1032,2.05
300_blk,0.308,hornady,sub_x,190,imr_4227,69,10.4,1056,2.05
300_blk,0.308,hornady,sub_x,190,hodgdon_h4198,80,11.5,1059,2.05
300_blk,0.308,hornady,sub_x,190,hodgdon_cfe_blk,74,12.3,1062,2.05
300_blk,0.308,hornady,sub_x,190,hodgdon_h110,66,9.6,1067,2.05
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n135,102,21,2618,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n530,100,21.6,2694,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n140,112,23.5,2694,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n133,89,20.7,2730,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n540,117,23.9,2756,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n133,89,23.1,2966,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n140,112,26.2,3031,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n135,102,25.2,3054,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n530,100,24.4,3100,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n540,117,27.2,3159,2.26
308_win,0.308,los,tactic,150,vihtavuori_n530,100,36.7,2536,2.78
308_win,0.308,los,tactic,150,vihtavuori_n140,112,40.7,2559,2.78
308_win,0.308,los,tactic,150,vihtavuori_n135,102,38,2566,2.78
308_win,0.308,los,tactic,150,vihtavuori_n540,117,41.2,2589,2.78
308_win,0.308,los,tactic,150,vihtavuori_n135,102,41.4,2766,2.78
308_win,0.308,los,tactic,150,vihtavuori_n530,100,40.7,2799,2.78
308_win,0.308,los,tactic,150,vihtavuori_n140,112,45.5,2805,2.78
308_win,0.308,los,tactic,150,vihtavuori_n540,117,45.5,2864,2.78
223_rem,0.225,los,tactic,52,vihtavuori_n120,81,18.7,2963,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n130,84,20.1,3028,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n133,89,21.9,3094,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n135,102,23.5,3150,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n120,81,20.2,3212,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n130,84,22.4,3297,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n133,89,24.4,3383,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n135,102,25.5,3386,2.193
308_win,0.308,brenneke,tag,155,vihtavuori_n140,112,41.1,2510,2.74
308_win,0.308,brenneke,tag,155,vihtavuori_n150,124,42.3,2533,2.74
308_win,0.308,brenneke,tag,155,vihtavuori_n540,117,41.5,2546,2.74
308_win,0.308,brenneke,tag,155,vihtavuori_n140,112,45.4,2772,2.74
308_win,0.308,brenneke,tag,155,vihtavuori_n150,124,46.3,2782,2.74
308_win,0.308,brenneke,tag,155,vihtavuori_n540,117,46.1,2858,2.74
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n150,124,30.9,2369,2.618
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n140,112,30.9,2372,2.618
308_win,0.308,fox,target,165,vihtavuori_n140,112,40.1,2398,2.697
308_win,0.308,fox,target,150,vihtavuori_n130,84,34,2408,2.697
308_win,0.308,fox,target,165,vihtavuori_n150,124,40.6,2421,2.697
308_win,0.308,fox,target,150,vihtavuori_n133,89,35.5,2431,2.697
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n160,143,37,2474,2.618
308_win,0.308,fox,target,150,vihtavuori_n135,102,37,2484,2.697
308_win,0.308,fox,target,165,vihtavuori_n540,117,41.7,2487,2.697
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n540,117,33.2,2526,2.618
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n550,129,34.7,2526,2.618
308_win,0.308,fox,target,150,vihtavuori_n140,112,41.7,2556,2.697
308_win,0.308,fox,target,150,vihtavuori_n150,124,42.6,2592,2.697
308_win,0.308,fox,target,165,vihtavuori_n140,112,43.1,2608,2.697
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n150,124,34.4,2618,2.618
308_win,0.308,fox,target,150,vihtavuori_n130,84,37.5,2631,2.697
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n555,144,39.4,2638,2.618
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n140,112,34.9,2641,2.618
308_win,0.308,fox,target,165,vihtavuori_n150,124,44.9,2651,2.697
308_win,0.308,fox,target,150,vihtavuori_n133,89,39.7,2677,2.697
308_win,0.308,fox,target,165,vihtavuori_n540,117,45.2,2690,2.697
308_win,0.308,fox,target,150,vihtavuori_n135,102,41.4,2713,2.697
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n540,117,36.9,2772,2.618
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n160,143,41.8,2776,2.618
308_win,0.308,fox,target,150,vihtavuori_n140,112,46.1,2795,2.697
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n550,129,38.9,2799,2.618
308_win,0.308,fox,target,150,vihtavuori_n150,124,46.9,2818,2.697
6_5_creedmoor,0.264,fox,target,123,vihtavuori_n555,144,44.3,2881,2.618
308_win,0.308,infitech,target_line,140,vihtavuori_n135,102,38.6,2618,2.799
308_win,0.308,infitech,target_line,140,vihtavuori_n140,112,43.2,2703,2.799
308_win,0.308,infitech,target_line,140,vihtavuori_n540,117,43.2,2733,2.799
308_win,0.308,infitech,target_line,130,vihtavuori_n135,102,40.1,2759,2.799
308_win,0.308,infitech,target_line,130,vihtavuori_n140,112,43.8,2795,2.799
308_win,0.308,infitech,target_line,130,vihtavuori_n540,117,44,2815,2.799
308_win,0.308,infitech,target_line,140,vihtavuori_n135,102,43.2,2877,2.799
308_win,0.308,infitech,target_line,140,vihtavuori_n140,112,46.9,2930,2.799
308_win,0.308,infitech,target_line,140,vihtavuori_n540,117,46.6,2953,2.799
308_win,0.308,infitech,target_line,130,vihtavuori_n135,102,44.8,3009,2.799
223_rem,0.225,infitech,target_line,53,vihtavuori_n130,84,21.5,3031,2.22
308_win,0.308,infitech,target_line,130,vihtavuori_n140,112,48.6,3051,2.799
308_win,0.308,infitech,target_line,130,vihtavuori_n540,117,48.6,3077,2.799
223_rem,0.225,infitech,target_line,53,vihtavuori_n133,89,22.4,3087,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n135,102,24.5,3143,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n130,84,23.8,3323,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n135,102,26.2,3327,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n133,89,25.2,3386,2.22
308_win,0.308,speer,target_match,168,vihtavuori_n133,89,36.1,2382,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n135,102,37.8,2421,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n140,112,40.1,2448,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n540,117,40.1,2454,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n150,124,40.1,2454,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n550,129,43.2,2487,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n133,89,39,2566,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n135,102,40.7,2595,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n140,112,43.7,2651,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n150,124,43.8,2651,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n540,117,43.8,2680,2.795
308_win,0.308,speer,target_match,168,vihtavuori_n550,129,47.2,2717,2.795
308_win,0.308,red_moose,tarvas,165,vihtavuori_n150,124,40.9,2477,2.724
308_win,0.308,red_moose,tarvas,165,vihtavuori_n540,117,40.9,2484,2.724
308_win,0.308,red_moose,tarvas,165,vihtavuori_n140,112,40.1,2490,2.724
308_win,0.308,red_moose,tarvas,165,vihtavuori_n550,129,43.7,2516,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n140,112,40.9,2582,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n135,102,38.6,2595,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n150,124,42.4,2635,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n540,117,42.7,2651,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n550,129,45.5,2654,2.724
308_win,0.308,red_moose,tarvas,165,vihtavuori_n150,124,44.6,2684,2.724
308_win,0.308,red_moose,tarvas,165,vihtavuori_n140,112,43.5,2687,2.724
308_win,0.308,red_moose,tarvas,165,vihtavuori_n540,117,45.1,2736,2.724
308_win,0.308,red_moose,tarvas,165,vihtavuori_n550,129,47.7,2743,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n550,129,47.8,2792,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n135,102,41.7,2795,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n150,124,46.1,2825,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n140,112,45.4,2838,2.724
308_win,0.308,red_moose,tarvas,150,vihtavuori_n540,117,46.6,2881,2.724
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,39.5,2614,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,39.5,2628,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,39.5,2662,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,40,2684,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,40,2690,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,40,2691,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,40.5,2718,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,40.5,2732,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,40.5,2737,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,41,2768,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,41,2770,
6_5_creedmoor,0.264,federal,terminal_ascent,130,accurate_4350,135,41,2786,
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n140,112,29.6,2310,2.807
260_rem,0.264,sierra,TGK,130,vihtavuori_n150,124,31.3,2339,2.795
260_rem,0.264,sierra,TGK,130,vihtavuori_n140,112,31.6,2362,2.795
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n150,124,30.1,2362,2.807
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n160,143,31.6,2398,2.807
260_rem,0.264,sierra,TGK,130,vihtavuori_n160,143,36.4,2408,2.795
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n540,117,31.6,2418,2.807
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n550,129,34.4,2470,2.807
260_rem,0.264,sierra,TGK,130,vihtavuori_n540,117,34,2484,2.795
260_rem,0.264,sierra,TGK,130,vihtavuori_n550,129,37,2533,2.795
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n560,147,40.1,2533,2.807
260_rem,0.264,sierra,TGK,130,vihtavuori_n560,147,42.4,2549,2.795
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n555,144,37.8,2556,2.807
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n150,124,33.8,2556,2.807
260_rem,0.264,sierra,TGK,130,vihtavuori_n555,144,39.8,2559,2.795
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n140,112,34,2562,2.807
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n160,143,36.7,2598,2.807
260_rem,0.264,sierra,TGK,130,vihtavuori_n150,124,36.3,2605,2.795
260_rem,0.264,sierra,TGK,130,vihtavuori_n140,112,37,2631,2.795
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n540,117,36.1,2687,2.807
260_rem,0.264,sierra,TGK,130,vihtavuori_n540,117,37.3,2703,2.795
260_rem,0.264,sierra,TGK,130,vihtavuori_n160,143,43.2,2707,2.795
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n550,129,38.7,2740,2.807
260_rem,0.264,sierra,TGK,130,vihtavuori_n550,129,40.3,2743,2.795
260_rem,0.264,sierra,TGK,130,vihtavuori_n555,144,43.8,2776,2.795
260_rem,0.264,sierra,TGK,130,vihtavuori_n560,147,46.9,2808,2.795
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n560,147,44.8,2808,2.807
6_5_creedmoor,0.264,sierra,TGK,130,vihtavuori_n555,144,43.1,2818,2.807
223_rem,0.225,sierra,tmk,77,vihtavuori_n135,102,19.9,2375,2.26
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n150,124,31.6,2402,2.807
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n140,112,31.6,2411,2.807
223_rem,0.225,sierra,tmk,77,vihtavuori_n530,100,20.2,2441,2.26
223_rem,0.225,sierra,tmk,77,vihtavuori_n140,112,22.2,2441,2.26
308_win,0.308,sierra,tmk,155,vihtavuori_n140,112,39.8,2464,2.795
308_win,0.308,sierra,tmk,155,vihtavuori_n135,102,37.3,2470,2.795
223_rem,0.225,sierra,tmk,77,vihtavuori_n540,117,22.5,2477,2.26
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n540,117,33.2,2480,2.807
308_win,0.308,sierra,tmk,155,vihtavuori_n150,124,40.6,2497,2.795
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n160,143,38.6,2507,2.807
308_win,0.308,sierra,tmk,155,vihtavuori_n550,129,42.9,2510,2.795
308_win,0.308,sierra,tmk,155,vihtavuori_n540,117,40.4,2513,2.795
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n550,129,36.3,2546,2.807
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n560,147,41.7,2575,2.807
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n555,144,40.1,2618,2.807
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n140,112,35.3,2628,2.807
6_5_creedmoor,0.264,sierra,tmk,130,vihtavuori_n150,124,35.5,2635,2.807
308_win,0.308,sierra,tmk,155,vihtavuori_n135,102,40.1,2654,2.795
308_win,0.308,sierra,tmk,125,vihtavuori_n130,84,35.2,2664,2.795
308_win,0.308,sierra,tmk,155,vihtavuori_n140,112,43.1,2677,2.795
223_rem,0.225,sierra,tmk,77,vihtavuori_n135,102,23,2707,2.26
308_win,0.308,sierra,tmk,155,vihtavuori_n150,124,44,2710,2.795
308_win,0.308,sierra,tmk,125,vihtavuori_n530,100,38.7,2733,2.795
308_win,0.308,sierra,tmk,125,vihtavuori_n140,112,43.2,2743,2.795
308_win,0.308,sierra,tmk,155,vihtavuori_n540,117,43.7,2753,2.795
308_win,0.308,sierra,tmk,125,vihtavuori_n133,89,39.7,2756,2.795
